issue,issue-sum,service,service-sum,agree,disagree,noidea,category1,category2,category3,category4
공공 안전,6264634930000.0,보건소 의료장비 개선 지원,200000000,2,1,0,보건,보건의료,공공보건· 의료분야 대시민 서비스 수준 향상,지역보건 의료기능 강화
공공 안전,6264634930000.0,기본경비,92572000,1,2,0,기타,기타,행정운영경비(복지건강본부 식품안전과),기본경비
공공 안전,6264634930000.0,행복바라미 문화대축전 지원,200000000,1,1,0,문화및관광,문화예술,문화예술진흥,시민과 함께하는 문화행사 개최
공공 안전,6264634930000.0,개봉초 학교복합화 정부지원금(BTL),56000000,0,1,1,문화및관광,문화예술,도서관 및 독서문화 진흥,도서관 시설확충
공공 안전,6264634930000.0,서울광장 운영,0,0,1,2,일반공공행정,일반행정,행정지원체계 강화,기타시설관리
공공 안전,6264634930000.0,이야기가 흐르는 골목길 조성(주민참여),0,2,0,0,국토및지역개발,지역및도시,도시경관개선,도시경관사업
공공 안전,6264634930000.0,신월2 배수분구 하수관로 종합정비,3106000000.0,4,1,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 종합정비
공공 안전,6264634930000.0,장기미집행 도시계획시설 매수청구 보상,0,1,0,1,국토및지역개발,지역및도시,생활주변 녹지확충,시설녹지 및 휴식공간 조성
공공 안전,6264634930000.0,서울지역 노동단체 지원,3606000000.0,0,2,1,사회복지,노동,노동존중문화 정착,지역노사관계 안정을 위한 긴밀한 협력 체제 구축
공공 안전,6264634930000.0,기본경비,68776000,3,4,0,기타,기타,행정운영경비(복지건강본부 보건의료정책과),기본경비
공공 안전,6264634930000.0,청계천 교각 비둘기 퇴치 사업,40000000,0,0,2,수송및교통,도로,도로시설관리,자동차전용도로 관리
공공 안전,6264634930000.0,환경미화원 후생복지 증진,650950000,1,3,0,환경보호,폐기물,클린도시 조성,쾌적한 도시환경 조성
공공 안전,6264634930000.0,몽촌토성 위탁관리,650000000,1,3,2,문화및관광,문화재,선사·고대 역사문화 공간 창조,관람지원기반 구축
공공 안전,6264634930000.0,기본경비,27220000,0,1,0,기타,기타,행정운영경비(서울혁신기획관 갈등조정담당관),기본경비
공공 안전,6264634930000.0,교통사업특별회계 일반전출금(교통방송),0,1,1,0,수송및교통,대중교통ㆍ물류등기타,일반예산(재무활동),내부거래지출(교통정책과)
공공 안전,6264634930000.0,환경 영향평가제도 운영,171190000,1,2,1,환경보호,환경보호일반,환경협력의 사전예방기능 강화,친환경적인 도시환경 조성
공공 안전,6264634930000.0,학교로 찾아가는 원전하나줄이기 에너지체험교실버스,0,1,2,0,환경보호,환경보호일반,환경협력의 사전예방기능 강화,친환경적인 도시환경 조성
공공 안전,6264634930000.0,공공도서관 개관시간 연장,2739720000.0,1,0,1,문화및관광,문화예술,도서관 및 독서문화 진흥,도서관 육성지원
공공 안전,6264634930000.0,불광천(마포구) 생태하천 조성,500000000,1,2,1,국토및지역개발,수자원,치수 및 하천 관리,하천복원 및 정비
공공 안전,6264634930000.0,성평등정책 전문도서관 설치,270000000,1,0,1,사회복지,보육ㆍ가족및여성,양성평등 및 여성복지증진,여성의 사회참여 확대
공공 안전,6264634930000.0,"학교 밖 청소년들이 꿈꾸는 ""꿈이 있는 대안학교""(주민참여)",0,1,0,3,사회복지,노인ㆍ청소년,건전한 청소년육성 및 복지서비스 증진,유해환경으로부터 청소년보호 지원
공공 안전,6264634930000.0,기본경비,367301000,1,2,1,기타,기타,행정운영경비(품질시험소 총무과),기본경비
공공 안전,6264634930000.0,함께 즐기는 공원문화마당 운영,180000000,1,1,1,국토및지역개발,지역및도시,공원 녹지정책 개발 및 만족도 개선,시민참여 프로그램운영
공공 안전,6264634930000.0,옥상녹화·텃밭 조성,2000000000,2,2,0,국토및지역개발,지역및도시,생활주변 녹지확충,시민참여 녹지조성
공공 안전,6264634930000.0,비영리민간단체 공익활동 등 지원,2584964000.0,2,4,0,일반공공행정,일반행정,민관협력을 통한 협치행정 구현,민관협력 강화 지원 및 활성화 사업
공공 안전,6264634930000.0,안전망병원 운영,500000000,2,0,0,보건,보건의료,공공보건· 의료분야 대시민 서비스 수준 향상,지역보건 의료기능 강화
공공 안전,6264634930000.0,체육진흥기금 전출금,7500000000.0,1,1,0,문화및관광,체육,일반예산(재무활동),내부거래지출
공공 안전,6264634930000.0,서울도서관 자원봉사자 운영관리,45600000,2,0,0,문화및관광,문화예술,도서관 및 독서문화 진흥,서울도서관 운영
공공 안전,6264634930000.0,방배동 840-10~838-1 외 8개소 원형관로 보수보강,2300000000.0,4,1,1,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
공공 안전,6264634930000.0,중랑천(중랑구) 중랑교 둔치 진입경사로 설치 및 제방도로 연결,200000000,1,0,0,국토및지역개발,수자원,치수 및 하천 관리,하천복원 및 정비
공공 안전,6264634930000.0,국외 자매도시 의회대표단 초청,102400000,0,3,0,일반공공행정,입법및선거관리,국내·외 교류사업 추진 및 의정활동 지원강화,국내·외 교류사업
공공 안전,6264634930000.0,엄마와 아이 모두 행복해지는 장난감 나눔 및 시간제 돌봄센터 운영(주민참여),0,4,1,1,사회복지,보육ㆍ가족및여성,안심하고 맡길수 있는 보육환경 개선,보육시설 확충
공공 안전,6264634930000.0,발달장애인 가족 휴식지원,103720000,2,1,0,사회복지,취약계층지원,장애인자립기반 구축,장애인 지역사회 자립 지원
공공 안전,6264634930000.0,영어마을 취약시설 기능보강 및 장비구입,611884000,0,3,0,교육,평생ㆍ직업교육,다양한 평생교육환경 조성,서울영어마을 지원
공공 안전,6264634930000.0,기본경비,600580000,2,2,1,기타,기타,행정운영경비(도시계획국 도시계획과),기본경비
공공 안전,6264634930000.0,지방자치단체 협의체등 지원,593000000,2,2,0,일반공공행정,일반행정,시정현안 협업기반 조성,지방자치단체 교류협력강화
공공 안전,6264634930000.0,시민과 함께하는 도시농업,1060944000,1,3,0,농림해양수산,농업ㆍ농촌,친환경 도시농업 육성,도시농업 활성화
공공 안전,6264634930000.0,저녹스버너 보급,3918600000.0,2,1,1,환경보호,대기,대기환경 개선 및 친환경교통차량 보급,질소산화물 저감 및 대기오염 감시
공공 안전,6264634930000.0,개봉고가 보수공사,0,3,0,0,수송및교통,도로,교량관리,고가차도 및 입체교차로 관리
공공 안전,6264634930000.0,여의천 유지용수 확보,2400000000.0,1,0,0,국토및지역개발,수자원,치수 및 하천 관리,하천복원 및 정비
공공 안전,6264634930000.0,주거환경관리사업 활성화,1133934000,2,0,2,국토및지역개발,지역및도시,평생 살고 싶은 마을만들기 추진,주거지 재생사업 추진(도정)
공공 안전,6264634930000.0,저소득 지역아동과 함께하는 골목길 페인팅(주민참여),0,1,0,3,사회복지,노인ㆍ청소년,건전한 청소년육성 및 복지서비스 증진,아동복지 서비스 증진
공공 안전,6264634930000.0,장애인 무료셔틀 기능보강(주민참여),230000000,1,1,0,사회복지,취약계층지원,장애인자립기반 구축,장애인 이동불편 해소
공공 안전,6264634930000.0,작은도서관 육성지원,1394150000,2,0,0,문화및관광,문화예술,도서관 및 독서문화 진흥,도서관 육성지원
공공 안전,6264634930000.0,재난피해자 심리안정지원,28000000,3,1,0,공공질서및안전,재난방재ㆍ민방위,안전의식 확산 홍보활동 강화,재난관리
공공 안전,6264634930000.0,노사정 서울모델협의회 분담금,122000000,0,3,3,일반공공행정,재정ㆍ금융,공기업 재정운영의 효율성 제고,투자출연기관 경영효율화
공공 안전,6264634930000.0,서울특별시 용도지역별 허용용도 정비방안 연구,100000000,1,1,0,국토및지역개발,지역및도시,도시계획의 발전기반 제고,도시발전연구
공공 안전,6264634930000.0,오류4 배수분구 하수관로 종합정비,5000000000.0,2,0,1,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 종합정비
공공 안전,6264634930000.0,관악산도시자연공원(독산지구) 유아숲체험장 운영(주민참여),0,0,2,0,국토및지역개발,지역및도시,생활권 공원확충,노후공원 재조성
공공 안전,6264634930000.0,갈등관리심의위원회 운영,9100000,1,2,0,일반공공행정,일반행정,시정갈등의 예방 및 조정,예방적 갈등관리 및 역량강화
공공 안전,6264634930000.0,서울특별시 서남병원 운영보조,9613290000.0,3,2,1,보건,보건의료,공공보건· 의료분야 대시민 서비스 수준 향상,공공의료기관 관리 및 운영 개선
공공 안전,6264634930000.0,서울드럼 페스티벌 개최,400000000,2,3,0,문화및관광,문화예술,문화예술진흥,시민과 함께하는 문화행사 개최
공공 안전,6264634930000.0,공공조경가 그룹 운영,42000000,0,0,1,국토및지역개발,지역및도시,공원 녹지정책 개발 및 만족도 개선,시민참여 프로그램운영
공공 안전,6264634930000.0,고추말어린이공원 정비 및 시설개선 (주민참여),150000000,3,0,0,국토및지역개발,지역및도시,공원 녹지정책 개발 및 만족도 개선,공원 유지관리 및 이용활성화
공공 안전,6264634930000.0,경의선 선형의숲 공원조성,250000000,1,5,0,국토및지역개발,지역및도시,생활권 공원확충,도심공원 확충
공공 안전,6264634930000.0,소청심사 및 규제개혁위원회 운영 등,54100000,0,0,2,일반공공행정,일반행정,법무행정서비스 기능강화 및 시민권익 구제 확대,신속한 행정절차이행을 통한 권익구제 확대
공공 안전,6264634930000.0,생애재설계 교육 운영(주민참여),0,0,1,1,사회복지,노인ㆍ청소년,어르신복지 수준향상 및 장사시설 운영 내실화,어르신 사회활동 지원
공공 안전,6264634930000.0,자전거도로 유지보수,2600000000.0,3,0,1,수송및교통,대중교통ㆍ물류등기타,자전거이용활성화 및 교통환경 개선,자전거이용시설 확충 및 관리
공공 안전,6264634930000.0,국고보조금 반환,0,1,1,0,기타,기타,재무활동(도시공간개선단),보전지출
공공 안전,6264634930000.0,시설물 품질향상 및 유지관리,108656000,2,0,2,수송및교통,도로,도로시설관리,도로시설물 운영
공공 안전,6264634930000.0,신임리더과정 운영,1393741000,0,1,1,일반공공행정,일반행정,인재양성 및 시험관리,교육과정 운영
공공 안전,6264634930000.0,기본경비(마곡사업추진단 마곡조성과),28273000,1,2,0,기타,기타,행정운영경비(마곡사업추진단 마곡조성과),기본경비(마곡사업추진단 마곡조성과)
공공 안전,6264634930000.0,전통시장 활성화를 위한 ‘하늘다방’ 쉼터 조성(주민참여예산),0,0,3,1,산업ㆍ중소기업,산업진흥ㆍ고도화,중소기업 및 소상공인 자립기반 확립,전통시장 활성화 지원
공공 안전,6264634930000.0,사회적경제 실태조사 및 DB관리,70000000,1,3,0,사회복지,사회복지일반,사회적경제 생태계 조성,사회적경제 인프라 구축
공공 안전,6264634930000.0,"월계로 21나길 주변 하수관 정비(강북구, 주민참여)",500000000,1,1,1,환경보호,상하수도ㆍ수질,하수도 관리(주민참여),하수관로 정비(주민참여-일반회계)
공공 안전,6264634930000.0,관악산도시자연공원(문성지구) 조성,3306000000.0,0,5,1,국토및지역개발,지역및도시,생활권 공원확충,미집행 공원조성
공공 안전,6264634930000.0,푸른마을 가꾸기,0,1,0,0,국토및지역개발,지역및도시,생활주변 녹지확충,시민참여 녹지조성
공공 안전,6264634930000.0,한강공원 접근시설 유지관리,1983600000,1,1,0,환경보호,환경보호일반,한강공원 관리 및 운영,한강공원시설 관리 및 개선
공공 안전,6264634930000.0,서강대교 북단 진출입 램프 타당성조사 및 기본계획,0,5,1,0,수송및교통,도로,도로 건설,간선도로망 확충
공공 안전,6264634930000.0,어린이집 기능보강(서울형어린이집환경개선),250000000,1,0,0,사회복지,보육ㆍ가족및여성,안심하고 맡길수 있는 보육환경 개선,보육시설 확충
공공 안전,6264634930000.0,만화·애니메이션·캐릭터 마케팅 지원,1483702000,1,1,0,문화및관광,문화예술,문화산업 육성지원,문화디지털콘텐츠산업 육성지원
공공 안전,6264634930000.0,마곡지구내 재생수 공급(하수도특별),4500000000.0,0,2,0,환경보호,상하수도ㆍ수질,물재생시설 개선 및 관리,물재생시설 개선
공공 안전,6264634930000.0,빗물펌프장 노후 제어설비 개량,2447500000.0,3,2,1,국토및지역개발,수자원,치수 및 하천 관리,수방대책 사업
공공 안전,6264634930000.0,우이천(강북구) 쌍문414앞교 재설치,100000000,1,2,0,국토및지역개발,수자원,치수 및 하천 관리,하천복원 및 정비
공공 안전,6264634930000.0,감염병 예방을 위한 검사,828800000,3,0,0,보건,보건의료,보건환경연구원 효율적운영,감염병과 식중독 등 예방감시 강화
공공 안전,6264634930000.0,문화재 경비인력 배치,3288416000.0,1,1,1,문화및관광,문화재,역사문화유산의 계승 발전,문화재 보존 복원
공공 안전,6264634930000.0,솔밭근린공원 노후시설 정비(주민참여),0,1,1,0,국토및지역개발,지역및도시,공원 녹지정책 개발 및 만족도 개선,공원 유지관리 및 이용활성화
공공 안전,6264634930000.0,종합사회복지관 기능보강,2219636000.0,1,2,1,사회복지,취약계층지원,사회취약계층 복지강화 및 사회복지 전달체계 개선,지역중심 복지서비스 전달체계 효율화
공공 안전,6264634930000.0,기본경비,62084000,1,1,1,기타,기타,행정운영경비(도시교통본부 택시물류과),기본경비(교통관리계정)
공공 안전,6264634930000.0,김포가압장 공공도서관 건립 지원,0,0,1,0,문화및관광,문화예술,도서관 및 독서문화 진흥,도서관 시설확충
공공 안전,6264634930000.0,천호대교 보수공사,575608000,2,0,0,수송및교통,도로,교량관리,한강교량관리
공공 안전,6264634930000.0,"중앙동 471-1번지 일대 하수관 개량(관악구, 주민참여)",30000000,1,2,0,환경보호,상하수도ㆍ수질,하수도 관리(주민참여),하수관로 정비(주민참여-일반회계)
공공 안전,6264634930000.0,소방차량 대폐차,10076000000.0,1,2,0,공공질서및안전,소방,소방재난능력의 향상으로 안정적인 재난시스템 구축,소방차량 운영관리
공공 안전,6264634930000.0,소비생활센터 운영,15444000,1,1,0,산업ㆍ중소기업,산업ㆍ중소기업일반,편리하고 안전한 시민생활경제 환경 조성,소비자 권익 보호
공공 안전,6264634930000.0,북악터널 갱구부 사면보강,0,2,1,0,수송및교통,도로,도로시설관리,터널시설 관리
공공 안전,6264634930000.0,여의교 보수공사,1774000000,4,0,0,수송및교통,도로,교량관리,일반교량관리
